uid,content,role,createdAt,session,group_type,strategy,icap
107305647178584797730,"Okay, I will change 'believes' to 'believe' here.",assistant,1758630621795,1,mixed-uptake,,
107305647178584797730,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758630621997,1,mixed-uptake,,
107305647178584797730,Can you give me feedback on this part?,assistant,1758630622179,1,mixed-uptake,,
102874878591134452375,Can you give me feedback on this part?,assistant,1758630622908,1,high-uptake,,
111049968349997332432,"Literally, it means explaining the sentence in more detail",user,1758630629273,2,low-uptake,Amplification,Constructive
111049968349997332432,I will add a comma after 'These days'.,assistant,1758630636277,2,low-uptake,,
114400207002042963405,yes I think so. I think that there need difference between healthy and un healthy food about dieting,user,1758630636282,1,mixed-uptake,Accept,Passive
111049968349997332432,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758630636564,2,low-uptake,,
111049968349997332432,What's wrong here?,assistant,1758630636745,2,low-uptake,,
115903251163422344430,many travels,user,1758630638626,1,high-uptake,Reformulate,Active
114400207002042963405,What does difference mean in this context?,assistant,1758630638732,1,mixed-uptake,,
115903251163422344430,Okay. I will change 'too much vacations' to 'many travels'.,assistant,1758630640706,1,high-uptake,,
115903251163422344430,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758630640888,1,high-uptake,,
115903251163422344430,How do I fix this?,assistant,1758630641073,1,high-uptake,,
107305647178584797730,leaded to --> lead,user,1758630651009,1,mixed-uptake,Reformulate,Active
107305647178584797730,So it should be it will lead to more unityed among students?,assistant,1758630652641,1,mixed-uptake,,
107305647178584797730,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1758630652841,1,mixed-uptake,,
107320541829998626419,"""travelers, tourists and many people"" is plural, so we should delete ""s"" from explores.",user,1758630654850,1,low-uptake,Amplification,Constructive
107320541829998626419,What does plural mean?,assistant,1758630655928,1,low-uptake,,
107320541829998626419,plural means that it is countable and it is more than one,user,1758630678692,1,low-uptake,Amplification,Constructive
107320541829998626419,What does countable mean?,assistant,1758630685976,1,low-uptake,,
113180985896172760767,"""way jobs""",user,1758630702525,1,low-uptake,Reformulate,Active
113180985896172760767,What is 'way jobs'?,assistant,1758630705138,1,low-uptake,,
113180985896172760767,it is wrong,user,1758630708689,1,low-uptake,Reject,Active
113180985896172760767,What is wrong with 'way jobs'?,assistant,1758630710132,1,low-uptake,,
107163405815988040012,"you dont have to use capital word in 'When', change to 'when'",user,1758630710237,1,low-uptake,Reformulate,Active
107305647178584797730,no it should be it will lead more unity among students.,user,1758630710387,1,mixed-uptake,Reformulate,Active
114400207002042963405,oh i misunderstanding. There doesn't need differnece,user,1758630711870,1,mixed-uptake,Accept,Passive
107305647178584797730,What does it mean to lead more unity?,assistant,1758630711973,1,mixed-uptake,,
107163405815988040012,Why I should not use capital word in 'When'?,assistant,1758630712133,1,low-uptake,,
114400207002042963405,"Okay, I will change 'there is one different' to 'there is no different'.",assistant,1758630713582,1,mixed-uptake,,
114400207002042963405,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758630713757,1,mixed-uptake,,
114400207002042963405,How do I fix this?,assistant,1758630713918,1,mixed-uptake,,
111049968349997332432,There should be 'are' after 'there',user,1758630719194,2,low-uptake,Reformulate,Active
111049968349997332432,Why 'are' after 'there'?,assistant,1758630720825,2,low-uptake,,
107163405815988040012,beacause it is not a first word of sentences,user,1758630727674,1,low-uptake,Amplification,Constructive
107163405815988040012,What does it mean that it is not a first word of sentences?,assistant,1758630728918,1,low-uptake,,
107320541829998626419,countable means that a noun can be counted as individual unit,user,1758630740493,1,low-uptake,Amplification,Constructive
111049968349997332432,There are no verb without 'are',user,1758630741123,2,low-uptake,Reject,Active
111049968349997332432,What does it mean about no verb without 'are'?,assistant,1758630742796,2,low-uptake,,
107320541829998626419,I will change 'explores' to 'explore' here.,assistant,1758630742833,1,low-uptake,,
107320541829998626419,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758630743014,1,low-uptake,,
107320541829998626419,How can I improve here?,assistant,1758630743181,1,low-uptake,,
102995538452322743024,I think yes,user,1758630749931,1,mixed-uptake,Accept,Passive
102995538452322743024,What is awkward in flow?,assistant,1758630751315,1,mixed-uptake,,
107305647178584797730,to make students feel that they are in a group.,user,1758630752630,1,mixed-uptake,Amplification,Constructive
107163405815988040012,for example the first word is 'Think' in this sentence,user,1758630752772,1,low-uptake,Exemplification,Constructive
107305647178584797730,Okay. I will change 'lead' to 'lead to'.,assistant,1758630754305,1,mixed-uptake,,
107305647178584797730,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758630754515,1,mixed-uptake,,
107305647178584797730,Can you give me feedback on this part?,assistant,1758630754702,1,mixed-uptake,,
107163405815988040012,What does it mean to be a first word of sentences?,assistant,1758630754731,1,low-uptake,,
107163405815988040012,the starting word,user,1758630768490,1,low-uptake,Amplification,Constructive
107163405815988040012,Okay. I will change 'When' to 'when' here.,assistant,1758630770819,1,low-uptake,,
107163405815988040012,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758630771064,1,low-uptake,,
107163405815988040012,What's wrong here?,assistant,1758630771282,1,low-uptake,,
114400207002042963405,heavy change to unhealthy,user,1758630778705,1,mixed-uptake,Reformulate,Active
114400207002042963405,Why change heavy to unhealthy?,assistant,1758630780055,1,mixed-uptake,,
111049968349997332432,"If there is not 'are' in that sentence, there is no verb in sentence",user,1758630780891,2,low-uptake,Exemplification,Constructive
107305647178584797730,lead to --> lead,user,1758630781657,1,mixed-uptake,Reformulate,Active
113180985896172760767,"we need to specify it by adding ""the"" before ""way""",user,1758630781697,1,low-uptake,Reformulate,Active
111049968349997332432,What does it mean that there is no verb without 'are'?,assistant,1758630782668,2,low-uptake,,
107305647178584797730,So it should be it can lead to problems such as indiscipline?,assistant,1758630783262,1,mixed-uptake,,
107305647178584797730,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1758630783460,1,mixed-uptake,,
113180985896172760767,Okay. I will add 'the' before 'way' here.,assistant,1758630783796,1,low-uptake,,
113180985896172760767,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758630783951,1,low-uptake,,
113180985896172760767,What's wrong here?,assistant,1758630784121,1,low-uptake,,
111049968349997332432,There is not verb,user,1758630797089,2,low-uptake,Reject,Active
111049968349997332432,Okay. I will add 'are' here.,assistant,1758630799076,2,low-uptake,,
111049968349997332432,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758630799255,2,low-uptake,,
111049968349997332432,How can I improve here?,assistant,1758630799453,2,low-uptake,,
114400207002042963405,before writer use unhealthy not heavy,user,1758630807086,1,mixed-uptake,Reject,Active
114400207002042963405,Okay. I will change 'heavy' to 'unhealthy' here.,assistant,1758630809059,1,mixed-uptake,,
114400207002042963405,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758630809218,1,mixed-uptake,,
114400207002042963405,How can I improve here?,assistant,1758630809369,1,mixed-uptake,,
107163405815988040012,we have to use 'on' instead of 'by',user,1758630813963,1,low-uptake,Reformulate,Active
107163405815988040012,Why I should use 'on' instead of 'by'?,assistant,1758630820111,1,low-uptake,,
107305647178584797730,it will lead more unity among students.,user,1758630834274,1,mixed-uptake,Reject,Active
107305647178584797730,It should be it lead to more unity among students.,assistant,1758630836038,1,mixed-uptake,,
107305647178584797730,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1758630836290,1,mixed-uptake,,
114400207002042963405,"But change to but,",user,1758630849767,1,mixed-uptake,Reformulate,Active
107305647178584797730,"delete ""to""",user,1758630849775,1,mixed-uptake,Reformulate,Active
114400207002042963405,"Why change to but,?",assistant,1758630851619,1,mixed-uptake,,
107163405815988040012,"based on' is the expression, they are the pairing word",user,1758630854164,1,low-uptake,Amplification,Constructive
107305647178584797730,So it should be it can lead problems such as indiscipline?,assistant,1758630854192,1,mixed-uptake,,
104261071161038955603,How can I improve here?,assistant,1758630854270,1,high-uptake,,
107305647178584797730,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1758630854460,1,mixed-uptake,,
107163405815988040012,What does 'pairing word' mean?,assistant,1758630855392,1,low-uptake,,
114400207002042963405,grammar is not correct if only but,user,1758630869134,1,mixed-uptake,Amplification,Constructive
107163405815988040012,they come together when it used,user,1758630869600,1,low-uptake,Amplification,Constructive
107305647178584797730,it will lead more unity among students.,user,1758630869810,1,mixed-uptake,Reformulate,Active
114400207002042963405,So it should be but it is difficult to skip snacks and meals?,assistant,1758630870767,1,mixed-uptake,,
114400207002042963405,"Oh no, peer made a mistake while applying your feedback.
Please give a more detailed feedback",system,1758630870938,1,mixed-uptake,,
107163405815988040012,What does it mean they come together when it used?,assistant,1758630871144,1,low-uptake,,
107305647178584797730,Okay. I will change 'lead' to 'lead to' here.,assistant,1758630872209,1,mixed-uptake,,
107305647178584797730,"Good job! Peer acknowledged your feedback!
Let's move to the next error!",system,1758630872400,1,mixed-uptake,,
